3/27/2018 2:30	419.68	7.2579	13648	307.29	7.2327	7.77E+05	307.29	7.2327	7.41E+05	3.5488	0.061373	96.39	1.7	96.96	32.376	2.2996	2557.8	2441.7	2.98E+05	7226.3	5.85E+05	8.84E+05	2.41E+05	7232.7	6.14E+05	0.51638	0.53238	0.70488	0.99561	0.042911	0.066988	0.70982	0.068178	0.73221	0.99653	54.279	0.84748	116.07	1.5118	0	17898	8635.5	12021	43904	0.025561	1	1844.8	48.308	26.081	18.599	50.261	46.805	25.755	1843.1	1.5756	1.1093	17.755	12.04	34.562	16.819	1.1076	0.77633
3/27/2018 2:31	344.38	5.9557	14271	252.19	5.935	8.04E+05	252.19	5.935	7.74E+05	2.6931	0.046574	97.26	1.7	97.6	41.12	2.2993	3216.3	3100.3	2.44E+05	5929.7	6.11E+05	8.67E+05	1.98E+05	5935	6.36E+05	0.5164	0.5324	0.7049	0.9956	0.042906	0.061177	0.70984	0.062492	0.7323	0.99652	54.271	0.84752	116.01	1.5112	0	17854	8677.2	12011	43889	0.025569	1	1846.7	48.308	26.113	18.62	50.297	46.827	25.79	1846.3	1.586	1.1416	17.756	12.041	34.562	16.819	1.1069	0.77581
3/27/2018 2:32	358.38	6.1978	14189	262.39	6.1763	8.01E+05	262.39	6.1763	7.71E+05	2.9892	0.051695	96.959	1.7	97.484	39.957	2.2997	3130.7	3014.6	2.54E+05	6170.8	6.08E+05	8.67E+05	2.06E+05	6176.3	6.34E+05	0.51629	0.53229	0.70486	0.9956	0.042933	0.063212	0.7098	0.064484	0.73218	0.99652	54.306	0.84745	116.08	1.5119	0	17909	8663.1	12032	43965	0.025613	1	1857	48.334	26.106	18.643	50.309	46.831	25.784	1853.4	1.5835	1.1111	17.756	12.041	34.562	16.819	1.1068	0.77576
3/27/2018 2:33	285.1	4.9304	14785	208.74	4.9133	8.27E+05	208.74	4.9133	8.03E+05	2.2607	0.039096	97.7	1.7	98.065	53.078	2.2997	4120.6	4004.4	2.02E+05	4909	6.34E+05	8.41E+05	1.64E+05	4913.3	6.54E+05	0.51633	0.53233	0.70487	0.99561	0.042925	0.058262	0.70981	0.05964	0.73217	0.99653	54.296	0.84745	116.09	1.512	0	17887	8698.7	12009	43932	0.025591	1	1847.7	48.323	26.087	18.665	50.268	46.832	25.773	1848.1	1.5647	1.0833	17.755	12.04	34.562	16.819	1.1074	0.77615
3/27/2018 2:34	316.73	5.4775	14556	231.8	5.4585	8.18E+05	231.8	5.4585	7.91E+05	2.4758	0.042816	97.481	1.7	97.821	47.208	2.3005	3682.2	3565.9	2.25E+05	5453.8	6.25E+05	8.61E+05	1.82E+05	5458.5	6.47E+05	0.51613	0.53213	0.7048	0.99562	0.042975	0.059768	0.70974	0.061117	0.73191	0.99653	54.361	0.84731	116.26	1.5137	0	17855	8688.1	12005	43916	0.025562	1	1860.9	48.369	26.061	18.699	50.287	46.826	25.748	1857.8	1.5894	1.0472	17.755	12.04	34.562	16.819	1.1078	0.77647
3/27/2018 2:35	304.44	5.265	14604	222.91	5.2467	8.18E+05	222.91	5.2467	7.92E+05	2.3721	0.041024	97.587	1.7	97.918	47.9	2.2996	3727.7	3611.6	2.16E+05	5242.1	6.26E+05	8.47E+05	1.75E+05	5246.7	6.47E+05	0.51644	0.53245	0.70489	0.99561	0.042897	0.058992	0.70983	0.060353	0.73219	0.99653	54.263	0.84749	116.08	1.5119	0	17865	8693.7	12013	43919	0.025578	1	1845.6	48.29	26.055	18.718	50.3	46.809	25.737	1845.4	1.6032	1.0602	17.755	12.04	34.562	16.819	1.1075	0.77626
3/27/2018 2:36	297.27	5.141	14664	217.64	5.1232	8.22E+05	217.64	5.1232	7.96E+05	2.4476	0.04233	97.51	1.7	97.969	49.931	2.2999	3883.8	3767.7	2.11E+05	5118.7	6.29E+05	8.39E+05	1.71E+05	5123.2	6.50E+05	0.51632	0.53232	0.70486	0.99561	0.042928	0.059533	0.7098	0.060885	0.7321	0.99653	54.302	0.84742	116.14	1.5125	0	17879	8691	12029	43960	0.025575	1	1847.1	48.323	26.065	18.742	50.276	46.805	25.747	1844.5	1.5951	1.0507	17.756	12.04	34.562	16.819	1.1071	0.77593
3/27/2018 2:37	384.57	6.6507	13959	281.63	6.6277	7.90E+05	281.63	6.6277	7.57E+05	3.131	0.054147	96.815	1.7	97.269	36.023	2.2992	2829.9	2713.9	2.73E+05	6621.8	5.97E+05	8.76E+05	2.21E+05	6627.7	6.25E+05	0.51654	0.53254	0.70493	0.99561	0.042872	0.064117	0.70987	0.065366	0.73232	0.99653	54.231	0.84755	116	1.5111	0	17875	8656.3	12027	43908	0.025533	1	1850	48.267	26.067	18.764	50.311	46.802	25.747	1849.2	1.5908	1.0881	17.756	12.041	34.562	16.819	1.1068	0.77575
3/27/2018 2:38	363.62	6.2885	14147	266.21	6.2667	7.99E+05	266.21	6.2667	7.68E+05	2.9784	0.051508	96.97	1.7	97.442	39.234	2.2999	3076.3	2960.2	2.58E+05	6261.2	6.06E+05	8.67E+05	2.09E+05	6266.7	6.32E+05	0.51633	0.53233	0.70486	0.99561	0.042926	0.063131	0.7098	0.064405	0.73211	0.99653	54.299	0.84743	116.14	1.5124	0	17874	8663.4	12003	43894	0.025541	1	1853.7	48.321	26.064	18.795	50.318	46.798	25.749	1853.5	1.5942	1.1212	17.756	12.041	34.562	16.819	1.1066	0.7756
3/27/2018 2:39	319.74	5.5296	14479	234.1	5.5104	8.13E+05	234.1	5.5104	7.86E+05	2.5493	0.044087	97.407	1.7	97.798	45.214	2.2998	3527.9	3411.8	2.27E+05	5505.5	6.21E+05	8.59E+05	1.84E+05	5510.4	6.43E+05	0.51631	0.53231	0.70486	0.99561	0.042928	0.060222	0.7098	0.061559	0.73214	0.99653	54.301	0.84744	116.11	1.5122	0	17898	8685.5	11985	43938	0.025567	1	1847.6	48.326	26.084	18.804	50.345	46.781	25.762	1846.7	1.5785	1.096	17.755	12.04	34.562	16.819	1.1072	0.77607
3/27/2018 2:40	354.83	6.1364	14185	259.8	6.1151	8.01E+05	259.8	6.1151	7.70E+05	2.8014	0.048447	97.15	1.7	97.505	40.703	2.2997	3187.7	3071.6	2.52E+05	6109.7	6.08E+05	8.65E+05	2.04E+05	6115.1	6.33E+05	0.5163	0.53229	0.70486	0.9956	0.042932	0.061937	0.7098	0.063236	0.73217	0.99652	54.305	0.84745	116.09	1.512	0	17886	8672.6	12023	43940	0.025575	1	1846.9	48.333	26.101	18.828	50.332	46.761	25.779	1845.4	1.5724	1.0998	17.755	12.04	34.562	16.819	1.1073	0.77611
3/27/2018 2:41	342.77	5.9279	14297	250.99	5.9073	8.05E+05	250.99	5.9073	7.76E+05	2.7912	0.048272	97.16	1.7	97.611	42.059	2.2995	3289	3173	2.43E+05	5902	6.13E+05	8.65E+05	1.97E+05	5907.3	6.37E+05	0.51629	0.53228	0.70487	0.9956	0.042933	0.061869	0.70981	0.06317	0.73225	0.99652	54.304	0.84747	116.04	1.5115	0	17870	8673	12045	43940	0.025581	1	1849.4	48.338	26.133	18.835	50.346	46.731	25.806	1849.3	1.5803	1.098	17.755	12.04	34.562	16.819	1.1076	0.77631
3/27/2018 2:42	335.57	5.8033	14378	245.74	5.7831	8.09E+05	245.74	5.7831	7.81E+05	2.5928	0.044841	97.362	1.7	97.656	44.852	2.2992	3499.1	3383.1	2.38E+05	5778	6.16E+05	8.64E+05	1.93E+05	5783.1	6.40E+05	0.51629	0.53228	0.70487	0.99559	0.042932	0.060523	0.70982	0.061853	0.73231	0.99651	54.302	0.8475	115.99	1.511	0	17886	8683	12032	43946	0.025591	1	1851.5	48.343	26.159	18.84	50.318	46.713	25.826	1851.1	1.5874	1.1003	17.756	12.04	34.562	16.818	1.1075	0.77621
3/27/2018 2:43	312.42	5.403	14555	228.83	5.3841	8.16E+05	228.83	5.3841	7.90E+05	2.6996	0.046686	97.254	1.7	97.855	47.036	2.2989	3661.9	3545.9	2.22E+05	5379.3	6.24E+05	8.43E+05	1.80E+05	5384.1	6.46E+05	0.51637	0.53236	0.7049	0.99558	0.04291	0.061226	0.70985	0.062539	0.73243	0.99651	54.273	0.84756	115.92	1.5103	0	17896	8678.6	12004	43941	0.025583	1	1853.1	48.322	26.171	18.854	50.314	46.713	25.846	1848.5	1.5774	1.0722	17.756	12.041	34.561	16.818	1.1072	0.77603
3/27/2018 2:44	353.75	6.1178	14228	259.04	6.0965	8.03E+05	259.04	6.0965	7.73E+05	2.8736	0.049697	97.077	1.7	97.503	42.663	2.2994	3337.3	3221.2	2.51E+05	6091.1	6.10E+05	8.75E+05	2.04E+05	6096.5	6.35E+05	0.51617	0.53216	0.70484	0.99559	0.042961	0.062455	0.70979	0.063745	0.73223	0.99651	54.338	0.84745	116.03	1.5115	0	17894	8670.1	11990	43908	0.025556	1	1849.9	48.374	26.173	18.862	50.368	46.713	25.848	1849.6	1.5663	1.0857	17.756	12.04	34.561	16.818	1.1074	0.7762
3/27/2018 2:45	312.32	5.4012	14561	228.74	5.3823	8.17E+05	228.74	5.3823	7.91E+05	2.4242	0.041924	97.534	1.7	97.863	45.992	2.299	3585.5	3469.6	2.22E+05	5377.5	6.24E+05	8.50E+05	1.80E+05	5382.3	6.46E+05	0.51626	0.53224	0.70488	0.99558	0.042939	0.059384	0.70982	0.060739	0.73239	0.99651	54.307	0.84752	115.93	1.5105	0	17869	8690.1	12033	43936	0.025592	1	1854.1	48.356	26.202	18.868	50.357	46.719	25.873	1852.3	1.5794	1.0883	17.755	12.04	34.561	16.818	1.1077	0.77638
3/27/2018 2:46	296.72	5.1315	14707	217.46	5.1135	8.22E+05	217.46	5.1135	7.97E+05	2.3886	0.041309	97.57	1.7	97.966	53.021	2.2974	4102.6	3987	2.11E+05	5108.9	6.29E+05	8.43E+05	1.71E+05	5113.5	6.50E+05	0.51664	0.53263	0.70501	0.99556	0.042839	0.05905	0.70995	0.060407	0.73289	0.9965	54.179	0.84779	115.62	1.5073	0	17887	8692.8	12029	43966	0.025599	1	1851.6	48.264	26.248	18.879	50.276	46.73	25.916	1848.4	1.5888	1.0637	17.757	12.041	34.561	16.818	1.1069	0.77583
3/27/2018 2:47	315.12	5.4497	14559	230.92	5.4306	8.16E+05	230.92	5.4306	7.89E+05	2.4842	0.042962	97.473	1.7	97.833	47.349	2.2977	3679.2	3563.5	2.24E+05	5425.7	6.23E+05	8.51E+05	1.81E+05	5430.6	6.46E+05	0.51651	0.53249	0.70497	0.99556	0.042872	0.059728	0.70991	0.061072	0.73281	0.9965	54.22	0.84773	115.66	1.5078	0	17893	8689.4	12003	43949	0.025575	1	1853.1	48.3	26.266	18.884	50.245	46.734	25.941	1852.5	1.5771	1.0541	17.758	12.042	34.561	16.818	1.1056	0.7749
3/27/2018 2:48	322.28	5.5736	14498	236.23	5.554	8.13E+05	236.23	5.554	7.86E+05	2.597	0.044912	97.358	1.7	97.777	45.491	2.2972	3537	3421.4	2.29E+05	5549	6.20E+05	8.56E+05	1.86E+05	5554	6.43E+05	0.5166	0.53259	0.70501	0.99555	0.042847	0.060471	0.70995	0.061797	0.73296	0.99649	54.186	0.84781	115.56	1.5068	0	17871	8682.6	12001	43889	0.025546	1	1852.7	48.278	26.288	18.891	50.307	46.742	25.958	1853.2	1.5718	1.0668	17.759	12.042	34.56	16.818	1.1056	0.77493
3/27/2018 2:49	344.46	5.957	14325	252.42	5.9361	8.06E+05	252.42	5.9361	7.77E+05	2.7225	0.047083	97.23	1.7	97.604	41.6	2.2976	3248.5	3132.8	2.44E+05	5930.8	6.14E+05	8.67E+05	1.98E+05	5936.1	6.38E+05	0.5164	0.53237	0.70495	0.99555	0.042899	0.061372	0.70989	0.062682	0.73281	0.99649	54.251	0.84771	115.65	1.5077	0	17874	8676.1	12019	43920	0.025593	1	1857.4	48.334	26.311	18.896	50.325	46.742	25.983	1857.2	1.5924	1.0807	17.758	12.042	34.56	16.818	1.1059	0.77509
3/27/2018 2:50	322.62	5.5793	14462	236.47	5.5597	8.12E+05	236.47	5.5597	7.84E+05	2.7095	0.046858	97.244	1.7	97.775	44.713	2.2971	3480.9	3365.3	2.29E+05	5554.7	6.19E+05	8.50E+05	1.86E+05	5559.7	6.42E+05	0.51646	0.53243	0.70498	0.99554	0.042882	0.061269	0.70992	0.06258	0.73297	0.99648	54.227	0.84779	115.55	1.5067	0	17874	8678.2	12001	43904	0.025579	1	1850.3	48.323	26.348	18.904	50.352	46.742	26.019	1847.4	1.5905	1.083	17.758	12.042	34.56	16.818	1.1064	0.77547
3/27/2018 2:51	337.88	5.8432	14321	247.7	5.8226	8.05E+05	247.7	5.8226	7.76E+05	2.6299	0.045482	97.325	1.7	97.647	42.621	2.2967	3322.3	3206.8	2.40E+05	5817.3	6.13E+05	8.60E+05	1.95E+05	5822.6	6.37E+05	0.51647	0.53244	0.705	0.99552	0.042876	0.060722	0.70994	0.062044	0.7331	0.99647	54.217	0.84784	115.46	1.5058	0	17878	8681.6	11982	43891	0.025552	1	1845.1	48.324	26.392	18.915	50.327	46.742	26.051	1843.9	1.5874	1.0763	17.758	12.042	34.56	16.817	1.1062	0.77534
3/27/2018 2:52	372.73	6.446	14049	273.25	6.4232	7.93E+05	273.25	6.4232	7.62E+05	2.9913	0.051731	96.957	1.7	97.37	37.186	2.2967	2913.8	2798.3	2.65E+05	6417.4	6.02E+05	8.73E+05	2.15E+05	6423.2	6.28E+05	0.51642	0.53239	0.70499	0.99552	0.042887	0.063185	0.70993	0.064455	0.7331	0.99647	54.231	0.84783	115.45	1.5058	0	17887	8662.1	12018	43943	0.025574	1	1851	48.338	26.411	18.929	50.324	46.741	26.079	1848.1	1.5875	1.1025	17.759	12.043	34.559	16.817	1.1059	0.7751
3/27/2018 2:53	325.16	5.6233	14441	238.45	5.6034	8.10E+05	238.45	5.6034	7.82E+05	2.6928	0.046569	97.261	1.7	97.751	44.88	2.296	3488	3372.7	2.31E+05	5598.3	6.18E+05	8.58E+05	1.87E+05	5603.4	6.41E+05	0.51661	0.53258	0.70505	0.99551	0.042839	0.061115	0.70999	0.062427	0.73333	0.99647	54.169	0.84796	115.31	1.5044	0	17917	8679	12014	43988	0.025607	1	1844	48.294	26.428	18.93	50.337	46.741	26.091	1845.9	1.558	1.103	17.759	12.043	34.559	16.817	1.1059	0.7751
3/27/2018 2:54	329.4	5.6966	14416	241.44	5.6765	8.11E+05	241.44	5.6765	7.83E+05	2.6475	0.045786	97.307	1.7	97.701	47.112	2.2971	3665.3	3549.8	2.34E+05	5671.3	6.18E+05	8.57E+05	1.90E+05	5676.5	6.41E+05	0.51622	0.53218	0.70494	0.99551	0.042937	0.0609	0.70988	0.062223	0.73298	0.99647	54.292	0.84774	115.52	1.5065	0	17900	8680.3	12013	43967	0.025597	1	1848.3	48.393	26.441	18.924	50.338	46.738	26.114	1846.9	1.545	1.0878	17.759	12.043	34.559	16.817	1.1061	0.77529
3/27/2018 2:55	365.04	6.3131	14109	267.6	6.2907	7.97E+05	267.6	6.2907	7.66E+05	3.029	0.052384	96.919	1.7	97.432	38.273	2.2968	2998.5	2883	2.59E+05	6285	6.05E+05	8.65E+05	2.10E+05	6290.7	6.30E+05	0.51626	0.53222	0.70495	0.99551	0.042926	0.063478	0.70989	0.064745	0.73305	0.99646	54.278	0.84778	115.48	1.506	0	17891	8662.1	12006	43922	0.025579	1	1850.6	48.384	26.452	18.937	50.356	46.742	26.126	1848.4	1.5626	1.0924	17.758	12.042	34.559	16.817	1.1071	0.77597
3/27/2018 2:56	357.91	6.1897	14174	262.45	6.1678	7.99E+05	262.45	6.1678	7.69E+05	2.867	0.049582	97.083	1.7	97.484	39.933	2.2962	3119.2	3003.9	2.54E+05	6162.1	6.07E+05	8.70E+05	2.06E+05	6167.8	6.32E+05	0.51644	0.5324	0.70501	0.9955	0.042881	0.062337	0.70995	0.063625	0.73328	0.99646	54.219	0.8479	115.33	1.5046	0	17853	8669.5	12024	43908	0.025581	1	1849.8	48.343	26.473	18.938	50.313	46.742	26.149	1847.9	1.5934	1.1173	17.758	12.042	34.559	16.817	1.107	0.77587
3/27/2018 2:57	356.96	6.1732	14202	261.74	6.1513	8.00E+05	261.74	6.1513	7.70E+05	2.8509	0.049304	97.1	1.7	97.498	40.002	2.2962	3125.5	3010.1	2.53E+05	6145.7	6.08E+05	8.68E+05	2.06E+05	6151.3	6.33E+05	0.51639	0.53235	0.705	0.9955	0.042893	0.062239	0.70994	0.06353	0.73325	0.99646	54.234	0.84788	115.35	1.5048	0	17887	8671.4	12019	43931	0.025584	1	1854.7	48.356	26.481	18.946	50.329	46.742	26.152	1852.9	1.6047	1.1113	17.759	12.043	34.559	16.817	1.1063	0.77542
3/27/2018 2:58	360.48	6.2342	14135	264.25	6.2121	7.98E+05	264.25	6.2121	7.67E+05	2.8262	0.048876	97.125	1.7	97.463	39.345	2.2968	3080.1	2964.6	2.56E+05	6206.4	6.06E+05	8.74E+05	2.08E+05	6212.1	6.31E+05	0.51622	0.53217	0.70494	0.99551	0.042937	0.062114	0.70988	0.06341	0.73305	0.99646	54.291	0.84777	115.47	1.506	0	17904	8672.3	12037	43975	0.025624	1	1845.1	48.398	26.47	18.944	50.316	46.749	26.144	1845.3	1.5755	1.1144	17.758	12.042	34.559	16.817	1.1069	0.77579
3/27/2018 2:59	348.65	6.0295	14285	255.64	6.0082	8.04E+05	255.64	6.0082	7.74E+05	2.947	0.050965	97.002	1.7	97.558	42.547	2.2964	3316.6	3201.2	2.47E+05	6002.7	6.12E+05	8.53E+05	2.01E+05	6008.2	6.36E+05	0.51647	0.53243	0.70501	0.99551	0.042875	0.062874	0.70995	0.06415	0.7332	0.99647	54.214	0.84788	115.39	1.5051	0	17873	8665.4	12002	43895	0.025575	1	1856.9	48.33	26.433	18.947	50.378	46.758	26.118	1854.1	1.5611	1.0961	17.758	12.042	34.559	16.817	1.1069	0.77585
3/27/2018 3:00	388.28	6.715	13914	284.63	6.6913	7.88E+05	284.63	6.6913	7.55E+05	3.2213	0.05571	96.723	1.7	97.238	35.389	2.2969	2779.7	2664.2	2.76E+05	6685.1	5.96E+05	8.81E+05	2.24E+05	6691.3	6.23E+05	0.51636	0.53232	0.70497	0.99552	0.042903	0.064761	0.70991	0.065998	0.73305	0.99647	54.251	0.8478	115.48	1.5061	0	17923	8652	11998	43930	0.025568	1	1848.8	48.356	26.417	18.956	50.382	46.759	26.095	1847	1.5643	1.1171	17.758	12.042	34.559	16.817	1.1065	0.77555
3/27/2018 3:01	330.54	5.7163	14381	242.35	5.6961	8.07E+05	242.35	5.6961	7.79E+05	2.528	0.043719	97.428	1.7	97.707	43.715	2.2964	3403.1	3287.7	2.35E+05	5690.9	6.16E+05	8.55E+05	1.90E+05	5696.1	6.39E+05	0.51651	0.53248	0.70502	0.99552	0.042865	0.060021	0.70996	0.061358	0.73319	0.99647	54.203	0.84788	115.4	1.5052	0	17884	8686.9	12015	43957	0.025607	1	1844.8	48.316	26.411	18.957	50.332	46.754	26.092	1844	1.565	1.1193	17.758	12.042	34.559	16.817	1.1064	0.77548
3/27/2018 3:02	302.9	5.2384	14656	222.03	5.2199	8.21E+05	222.03	5.2199	7.95E+05	2.4403	0.042202	97.518	1.7	97.922	50.605	2.297	3926	3810.4	2.15E+05	5215.2	6.28E+05	8.57E+05	1.74E+05	5219.9	6.49E+05	0.51632	0.53228	0.70496	0.99552	0.042914	0.059471	0.7099	0.060823	0.73302	0.99647	54.264	0.84778	115.5	1.5063	0	17873	8690.3	12014	43930	0.025593	1	1853.4	48.367	26.421	18.96	50.348	46.748	26.093	1850.5	1.5745	1.0682	17.759	12.043	34.559	16.817	1.1061	0.77529
3/27/2018 3:03	320.36	5.5403	14501	234.92	5.5207	8.13E+05	234.92	5.5207	7.86E+05	2.4821	0.042925	97.475	1.7	97.8	44.763	2.2961	3481.9	3366.5	2.27E+05	5515.7	6.21E+05	8.49E+05	1.85E+05	5520.7	6.43E+05	0.51648	0.53244	0.70502	0.99551	0.042871	0.059715	0.70996	0.061059	0.73329	0.99646	54.207	0.84791	115.33	1.5045	0	17904	8690.5	12016	43974	0.025625	1	1852.8	48.33	26.462	18.962	50.291	46.753	26.124	1852.1	1.5788	1.0659	17.758	12.042	34.559	16.817	1.1066	0.77559
3/27/2018 3:04	295.55	5.1113	14698	216.69	5.0931	8.23E+05	216.69	5.0931	7.98E+05	2.4386	0.042173	97.519	1.7	97.987	50.659	2.2964	3928.9	3813.5	2.10E+05	5088.5	6.30E+05	8.48E+05	1.70E+05	5093.1	6.51E+05	0.51629	0.53224	0.70497	0.9955	0.042919	0.059464	0.70991	0.060817	0.73319	0.99646	54.266	0.84784	115.38	1.5051	0	17894	8691.3	12020	43968	0.025639	1	1847.6	48.384	26.498	18.962	50.367	46.763	26.162	1847.8	1.5561	1.0672	17.759	12.043	34.559	16.817	1.1064	0.77544
3/27/2018 3:05	351.4	6.077	14200	257.69	6.0555	8.00E+05	257.69	6.0555	7.70E+05	2.8513	0.04931	97.099	1.7	97.537	40.324	2.296	3148.9	3033.6	2.49E+05	6049.9	6.08E+05	8.63E+05	2.03E+05	6055.5	6.33E+05	0.5164	0.53236	0.70501	0.99549	0.04289	0.062239	0.70995	0.063529	0.73332	0.99645	54.229	0.84791	115.3	1.5043	0	17896	8670.7	12008	43947	0.025607	1	1844.2	48.356	26.506	18.973	50.336	46.749	26.173	1843.2	1.5647	1.0719	17.759	12.042	34.558	16.817	1.1067	0.77567
3/27/2018 3:06	330.52	5.716	14372	242.33	5.6957	8.08E+05	242.33	5.6957	7.80E+05	2.6915	0.046546	97.262	1.7	97.709	43.436	2.2964	3385.6	3270.2	2.35E+05	5690.5	6.16E+05	8.51E+05	1.90E+05	5695.7	6.39E+05	0.5163	0.53226	0.70497	0.9955	0.042915	0.061178	0.70991	0.062493	0.73319	0.99646	54.261	0.84784	115.38	1.5051	0	17875	8677.5	12022	43920	0.025592	1	1844.2	48.379	26.491	18.976	50.374	46.757	26.169	1843.5	1.5786	1.0865	17.759	12.042	34.558	16.817	1.1067	0.77569
3/27/2018 3:07	345.39	5.9731	14243	253.33	5.9519	8.01E+05	253.33	5.9519	7.72E+05	2.7092	0.046853	97.244	1.7	97.585	41.25	2.2955	3214.4	3099.2	2.45E+05	5946.4	6.09E+05	8.62E+05	1.99E+05	5951.9	6.33E+05	0.51657	0.53253	0.70506	0.99549	0.042846	0.061233	0.71	0.062543	0.73349	0.99645	54.174	0.84801	115.2	1.5033	0	17876	8677.4	12021	43949	0.025597	1	1842.7	48.312	26.502	18.976	50.346	46.761	26.176	1840.1	1.5933	1.0898	17.759	12.043	34.558	16.817	1.1063	0.77537
3/27/2018 3:08	318.91	5.5153	14499	233.91	5.4957	8.13E+05	233.91	5.4957	7.86E+05	2.6252	0.0454	97.329	1.7	97.805	45.568	2.2956	3540.6	3425.4	2.26E+05	5490.7	6.21E+05	8.55E+05	1.84E+05	5495.7	6.43E+05	0.5165	0.53246	0.70504	0.99549	0.042864	0.060679	0.70998	0.062002	0.73344	0.99645	54.195	0.84797	115.23	1.5036	0	17901	8681.2	12029	43980	0.025618	1	1850.8	48.331	26.51	18.974	50.358	46.766	26.184	1848.4	1.584	1.0855	17.76	12.043	34.558	16.817	1.1055	0.77482
3/27/2018 3:09	318.95	5.516	14536	233.91	5.4964	8.15E+05	233.91	5.4964	7.89E+05	2.4427	0.042244	97.515	1.7	97.801	47.225	2.2958	3668.9	3553.6	2.26E+05	5491.3	6.23E+05	8.57E+05	1.84E+05	5496.4	6.45E+05	0.51634	0.53229	0.705	0.99549	0.042904	0.05948	0.70994	0.060831	0.73335	0.99645	54.244	0.84791	115.27	1.504	0	17877	8689.7	12006	43953	0.025605	1	1854.9	48.376	26.54	18.985	50.329	46.771	26.204	1854.5	1.568	1.0718	17.759	12.043	34.558	16.817	1.1062	0.77535
3/27/2018 3:10	267.66	4.629	14966	196.35	4.6125	8.34E+05	196.35	4.6125	8.11E+05	2.1352	0.036926	97.828	1.7	98.198	58.355	2.2952	4499.3	4384.2	1.90E+05	4608.2	6.41E+05	8.33E+05	1.54E+05	4612.5	6.59E+05	0.51653	0.53248	0.70506	0.99548	0.042856	0.057346	0.71	0.05874	0.73358	0.99644	54.182	0.84803	115.13	1.5027	0	17901	8706	12017	43980	0.025616	1	1853.6	48.33	26.555	18.989	50.312	46.772	26.22	1851.9	1.5719	1.0427	17.759	12.043	34.558	16.817	1.1062	0.77532
3/27/2018 3:11	332.13	5.7438	14429	243.58	5.7234	8.11E+05	243.58	5.7234	7.83E+05	2.6802	0.046352	97.273	1.7	97.709	43.086	2.2957	3357	3241.7	2.36E+05	5718.1	6.18E+05	8.63E+05	1.91E+05	5723.4	6.41E+05	0.51633	0.53228	0.705	0.99548	0.042904	0.061092	0.70994	0.062409	0.73341	0.99644	54.244	0.84793	115.23	1.5037	0	17881	8678.6	12030	43950	0.025589	1	1859.1	48.38	26.563	18.994	50.359	46.772	26.227	1858.5	1.5728	1.0543	17.76	12.043	34.558	16.817	1.1061	0.77524
3/27/2018 3:12	349.03	6.0361	14236	256.02	6.0146	8.01E+05	256.02	6.0146	7.72E+05	2.8105	0.048604	97.141	1.7	97.564	40.348	2.2954	3148	3032.8	2.48E+05	6009.1	6.09E+05	8.59E+05	2.01E+05	6014.6	6.34E+05	0.51648	0.53244	0.70505	0.99548	0.042867	0.06194	0.70999	0.063235	0.73352	0.99645	54.197	0.848	115.17	1.503	0	17907	8674	12019	43980	0.025599	1	1846.9	48.341	26.551	18.994	50.349	46.784	26.227	1845.6	1.5673	1.0927	17.76	12.043	34.558	16.817	1.1061	0.77525
3/27/2018 3:13	335.04	5.7941	14391	245.71	5.7736	8.09E+05	245.71	5.7736	7.80E+05	2.7535	0.04762	97.199	1.7	97.671	43.78	2.2957	3407.9	3292.6	2.38E+05	5768.2	6.16E+05	8.55E+05	1.93E+05	5773.6	6.40E+05	0.51639	0.53234	0.70502	0.99549	0.042891	0.061576	0.70995	0.062881	0.7334	0.99645	54.228	0.84794	115.25	1.5038	0	17890	8674.9	12003	43924	0.025558	1	1856	48.362	26.536	19.001	50.353	46.795	26.213	1853.9	1.5664	1.0843	17.76	12.043	34.558	16.817	1.1061	0.77525
3/27/2018 3:14	309.46	5.3518	14602	226.97	5.3328	8.18E+05	226.97	5.3328	7.92E+05	2.4565	0.042483	97.501	1.7	97.883	47.524	2.2956	3688.3	3573.1	2.20E+05	5327.8	6.25E+05	8.55E+05	1.78E+05	5332.8	6.47E+05	0.51646	0.53242	0.70503	0.99549	0.042873	0.059544	0.70997	0.060892	0.73344	0.99645	54.206	0.84797	115.23	1.5036	0	17896	8691.5	12006	43945	0.025589	1	1852.4	48.343	26.524	19.009	50.377	46.788	26.2	1853.1	1.5629	1.0803	17.759	12.043	34.558	16.817	1.1061	0.7753
3/27/2018 3:15	356.1	6.1583	14185	261.16	6.1364	7.99E+05	261.16	6.1364	7.69E+05	2.9306	0.050682	97.019	1.7	97.506	39.459	2.2957	3083	2967.8	2.53E+05	6130.8	6.07E+05	8.62E+05	2.05E+05	6136.4	6.32E+05	0.51641	0.53237	0.70502	0.99549	0.042886	0.062773	0.70996	0.064052	0.7334	0.99645	54.222	0.84794	115.24	1.5038	0	17902	8666.1	11999	43938	0.025578	1	1851.4	48.356	26.531	19.016	50.359	46.78	26.204	1848.8	1.5639	1.0788	17.76	12.043	34.558	16.817	1.106	0.77519
